Region,LGA,Quarter,Count,Median,Property Type,Number of Bedrooms
Barwon South West,Surf Coast,2008Q2,7.0,170.0,Flat,1
Barwon South West,Surf Coast,2008Q3,8.0,175.0,Flat,1
Barwon South West,Surf Coast,2008Q4,7.0,160.0,Flat,1
Barwon South West,Surf Coast,2009Q1,6.0,178.0,Flat,1
Barwon South West,Surf Coast,2009Q2,10.0,165.0,Flat,1
Barwon South West,Surf Coast,2009Q3,13.0,180.0,Flat,1
Barwon South West,Surf Coast,2009Q4,7.0,220.0,Flat,1
Barwon South West,Surf Coast,2010Q1,7.0,200.0,Flat,1
Barwon South West,Surf Coast,2010Q2,8.0,215.0,Flat,1
Barwon South West,Surf Coast,2010Q3,12.0,198.0,Flat,1
Barwon South West,Surf Coast,2010Q4,6.0,195.0,Flat,1
Barwon South West,Surf Coast,2011Q1,11.0,200.0,Flat,1
Barwon South West,Surf Coast,2011Q2,8.0,225.0,Flat,1
Barwon South West,Surf Coast,2011Q3,7.0,230.0,Flat,1
Barwon South West,Surf Coast,2011Q4,7.0,200.0,Flat,1
Barwon South West,Surf Coast,2012Q1,8.0,225.0,Flat,1
Barwon South West,Surf Coast,2012Q3,5.0,260.0,Flat,1
Barwon South West,Surf Coast,2012Q4,7.0,215.0,Flat,1
Barwon South West,Surf Coast,2013Q1,7.0,220.0,Flat,1
Barwon South West,Surf Coast,2013Q3,11.0,215.0,Flat,1
Barwon South West,Surf Coast,2013Q4,5.0,250.0,Flat,1
Barwon South West,Surf Coast,2014Q1,7.0,228.0,Flat,1
Barwon South West,Surf Coast,2014Q2,5.0,220.0,Flat,1
Barwon South West,Surf Coast,2014Q3,14.0,240.0,Flat,1
Barwon South West,Surf Coast,2015Q1,7.0,210.0,Flat,1
Barwon South West,Surf Coast,2015Q3,9.0,220.0,Flat,1
Barwon South West,Surf Coast,2015Q4,7.0,220.0,Flat,1
Barwon South West,Surf Coast,2016Q2,6.0,243.0,Flat,1
Barwon South West,Surf Coast,2016Q3,5.0,225.0,Flat,1
Barwon South West,Surf Coast,2017Q1,5.0,280.0,Flat,1
Barwon South West,Surf Coast,2017Q3,10.0,250.0,Flat,1
Barwon South West,Surf Coast,2017Q4,7.0,300.0,Flat,1
Barwon South West,Surf Coast,2018Q1,7.0,265.0,Flat,1
Barwon South West,Surf Coast,2018Q2,5.0,265.0,Flat,1
Barwon South West,Surf Coast,2019Q3,8.0,290.0,Flat,1
Barwon South West,Surf Coast,2020Q1,6.0,355.0,Flat,1
Barwon South West,Surf Coast,2020Q2,11.0,295.0,Flat,1
Barwon South West,Surf Coast,2020Q3,11.0,295.0,Flat,1
Barwon South West,Surf Coast,2020Q4,13.0,300.0,Flat,1
Barwon South West,Surf Coast,2021Q1,8.0,300.0,Flat,1
Barwon South West,Surf Coast,2021Q2,9.0,300.0,Flat,1
Barwon South West,Surf Coast,2021Q3,10.0,320.0,Flat,1
Barwon South West,Surf Coast,2021Q4,11.0,290.0,Flat,1
Barwon South West,Surf Coast,2022Q2,7.0,320.0,Flat,1
Barwon South West,Surf Coast,2022Q3,9.0,310.0,Flat,1
Barwon South West,Surf Coast,2022Q4,7.0,320.0,Flat,1
Barwon South West,Surf Coast,2023Q1,9.0,270.0,Flat,1
Barwon South West,Surf Coast,2023Q2,9.0,320.0,Flat,1
Barwon South West,Surf Coast,2023Q3,7.0,350.0,Flat,1
Barwon South West,Surf Coast,2023Q4,5.0,310.0,Flat,1
Barwon South West,Surf Coast,2024Q1,7.0,310.0,Flat,1
Barwon South West,Surf Coast,2024Q2,7.0,360.0,Flat,1
Barwon South West,Surf Coast,2024Q3,6.0,293.0,Flat,1
Barwon South West,Warrnambool,1999Q2,28.0,75.0,Flat,1
Barwon South West,Warrnambool,1999Q3,23.0,75.0,Flat,1
Barwon South West,Warrnambool,1999Q4,26.0,75.0,Flat,1
Barwon South West,Warrnambool,2000Q1,36.0,78.0,Flat,1
Barwon South West,Warrnambool,2000Q2,19.0,70.0,Flat,1
Barwon South West,Warrnambool,2000Q3,27.0,80.0,Flat,1
Barwon South West,Warrnambool,2000Q4,23.0,80.0,Flat,1
Barwon South West,Warrnambool,2001Q1,29.0,80.0,Flat,1
Barwon South West,Warrnambool,2001Q2,27.0,75.0,Flat,1
Barwon South West,Warrnambool,2001Q3,24.0,83.0,Flat,1
Barwon South West,Warrnambool,2001Q4,26.0,85.0,Flat,1
Barwon South West,Warrnambool,2002Q1,29.0,85.0,Flat,1
Barwon South West,Warrnambool,2002Q2,13.0,90.0,Flat,1
Barwon South West,Warrnambool,2002Q3,29.0,90.0,Flat,1
Barwon South West,Warrnambool,2002Q4,32.0,90.0,Flat,1
Barwon South West,Warrnambool,2003Q1,32.0,95.0,Flat,1
Barwon South West,Warrnambool,2003Q2,16.0,90.0,Flat,1
Barwon South West,Warrnambool,2003Q3,22.0,100.0,Flat,1
Barwon South West,Warrnambool,2003Q4,19.0,110.0,Flat,1
Barwon South West,Warrnambool,2004Q1,30.0,98.0,Flat,1
Barwon South West,Warrnambool,2004Q2,13.0,85.0,Flat,1
Barwon South West,Warrnambool,2004Q3,19.0,100.0,Flat,1
Barwon South West,Warrnambool,2004Q4,13.0,110.0,Flat,1
Barwon South West,Warrnambool,2005Q1,28.0,113.0,Flat,1
Barwon South West,Warrnambool,2005Q2,19.0,100.0,Flat,1
Barwon South West,Warrnambool,2005Q3,14.0,75.0,Flat,1
Barwon South West,Warrnambool,2005Q4,21.0,110.0,Flat,1
Barwon South West,Warrnambool,2006Q1,31.0,125.0,Flat,1
Barwon South West,Warrnambool,2006Q2,11.0,120.0,Flat,1
Barwon South West,Warrnambool,2006Q3,21.0,115.0,Flat,1
Barwon South West,Warrnambool,2006Q4,23.0,100.0,Flat,1
Barwon South West,Warrnambool,2007Q1,28.0,120.0,Flat,1
Barwon South West,Warrnambool,2007Q2,18.0,123.0,Flat,1
Barwon South West,Warrnambool,2007Q3,11.0,130.0,Flat,1
Barwon South West,Warrnambool,2007Q4,23.0,110.0,Flat,1
Barwon South West,Warrnambool,2008Q1,32.0,135.0,Flat,1
Barwon South West,Warrnambool,2008Q2,24.0,125.0,Flat,1
Barwon South West,Warrnambool,2008Q3,14.0,130.0,Flat,1
Barwon South West,Warrnambool,2008Q4,18.0,98.0,Flat,1
Barwon South West,Warrnambool,2009Q1,28.0,125.0,Flat,1
Barwon South West,Warrnambool,2009Q2,21.0,120.0,Flat,1
Barwon South West,Warrnambool,2009Q3,37.0,160.0,Flat,1
Barwon South West,Warrnambool,2009Q4,15.0,140.0,Flat,1
Barwon South West,Warrnambool,2010Q1,24.0,170.0,Flat,1
Barwon South West,Warrnambool,2010Q2,11.0,140.0,Flat,1
Barwon South West,Warrnambool,2010Q3,15.0,150.0,Flat,1
Barwon South West,Warrnambool,2010Q4,25.0,160.0,Flat,1
Barwon South West,Warrnambool,2011Q1,21.0,160.0,Flat,1
Barwon South West,Warrnambool,2011Q2,13.0,135.0,Flat,1
Barwon South West,Warrnambool,2011Q3,21.0,155.0,Flat,1
Barwon South West,Warrnambool,2011Q4,23.0,135.0,Flat,1
Barwon South West,Warrnambool,2012Q1,19.0,170.0,Flat,1
Barwon South West,Warrnambool,2012Q2,20.0,155.0,Flat,1
Barwon South West,Warrnambool,2012Q3,12.0,165.0,Flat,1
Barwon South West,Warrnambool,2012Q4,32.0,170.0,Flat,1
Barwon South West,Warrnambool,2013Q1,19.0,140.0,Flat,1
Barwon South West,Warrnambool,2013Q2,27.0,160.0,Flat,1
Barwon South West,Warrnambool,2013Q3,16.0,165.0,Flat,1
Barwon South West,Warrnambool,2013Q4,23.0,200.0,Flat,1
Barwon South West,Warrnambool,2014Q1,23.0,180.0,Flat,1
Barwon South West,Warrnambool,2014Q2,18.0,200.0,Flat,1
Barwon South West,Warrnambool,2014Q3,24.0,170.0,Flat,1
Barwon South West,Warrnambool,2014Q4,29.0,200.0,Flat,1
Barwon South West,Warrnambool,2015Q1,24.0,200.0,Flat,1
Barwon South West,Warrnambool,2015Q2,20.0,170.0,Flat,1
Barwon South West,Warrnambool,2015Q3,16.0,200.0,Flat,1
Barwon South West,Warrnambool,2015Q4,23.0,200.0,Flat,1
Barwon South West,Warrnambool,2016Q1,22.0,173.0,Flat,1
Barwon South West,Warrnambool,2016Q2,19.0,190.0,Flat,1
Barwon South West,Warrnambool,2016Q3,24.0,193.0,Flat,1
Barwon South West,Warrnambool,2016Q4,29.0,200.0,Flat,1
Barwon South West,Warrnambool,2017Q1,17.0,170.0,Flat,1
Barwon South West,Warrnambool,2017Q2,18.0,190.0,Flat,1
Barwon South West,Warrnambool,2017Q3,24.0,195.0,Flat,1
Barwon South West,Warrnambool,2017Q4,18.0,200.0,Flat,1
Barwon South West,Warrnambool,2018Q1,24.0,193.0,Flat,1
Barwon South West,Warrnambool,2018Q2,19.0,185.0,Flat,1
Barwon South West,Warrnambool,2018Q3,25.0,212.0,Flat,1
Barwon South West,Warrnambool,2018Q4,20.0,220.0,Flat,1
Barwon South West,Warrnambool,2019Q1,20.0,215.0,Flat,1
Barwon South West,Warrnambool,2019Q2,13.0,200.0,Flat,1
Barwon South West,Warrnambool,2019Q3,16.0,220.0,Flat,1
Barwon South West,Warrnambool,2019Q4,15.0,200.0,Flat,1
Barwon South West,Warrnambool,2020Q1,17.0,230.0,Flat,1
Barwon South West,Warrnambool,2020Q2,17.0,230.0,Flat,1
Barwon South West,Warrnambool,2020Q3,14.0,230.0,Flat,1
Barwon South West,Warrnambool,2020Q4,15.0,260.0,Flat,1
Barwon South West,Warrnambool,2021Q1,11.0,270.0,Flat,1
Barwon South West,Warrnambool,2021Q2,15.0,190.0,Flat,1
Barwon South West,Warrnambool,2021Q3,7.0,230.0,Flat,1
Barwon South West,Warrnambool,2021Q4,21.0,240.0,Flat,1
Barwon South West,Warrnambool,2022Q1,14.0,250.0,Flat,1
Barwon South West,Warrnambool,2022Q2,17.0,240.0,Flat,1
Barwon South West,Warrnambool,2022Q3,13.0,240.0,Flat,1
Barwon South West,Warrnambool,2022Q4,16.0,250.0,Flat,1
Barwon South West,Warrnambool,2023Q1,14.0,300.0,Flat,1
Barwon South West,Warrnambool,2023Q2,14.0,240.0,Flat,1
Barwon South West,Warrnambool,2023Q3,10.0,300.0,Flat,1
Barwon South West,Warrnambool,2023Q4,7.0,300.0,Flat,1
Barwon South West,Warrnambool,2024Q1,16.0,290.0,Flat,1
Barwon South West,Warrnambool,2024Q2,6.0,315.0,Flat,1
Barwon South West,Warrnambool,2024Q3,15.0,300.0,Flat,1
Barwon South West,Warrnambool,2024Q4,12.0,323.0,Flat,1
Grampians,Ararat,2000Q2,5.0,68.0,Flat,1
Grampians,Ararat,2000Q3,7.0,80.0,Flat,1
Grampians,Ararat,2000Q4,7.0,75.0,Flat,1
Grampians,Ararat,2001Q1,11.0,75.0,Flat,1
Grampians,Ararat,2002Q1,6.0,83.0,Flat,1
Grampians,Ararat,2002Q3,5.0,80.0,Flat,1
Grampians,Ararat,2003Q2,6.0,80.0,Flat,1
Grampians,Ararat,2003Q3,5.0,80.0,Flat,1
Grampians,Ararat,2004Q1,7.0,80.0,Flat,1
Grampians,Ararat,2006Q1,8.0,90.0,Flat,1
Grampians,Ararat,2007Q2,5.0,85.0,Flat,1
Grampians,Ararat,2008Q1,5.0,100.0,Flat,1
Grampians,Ararat,2010Q2,5.0,100.0,Flat,1
Grampians,Ararat,2012Q1,5.0,124.0,Flat,1
Grampians,Ararat,2013Q1,5.0,140.0,Flat,1
Grampians,Ararat,2016Q2,5.0,140.0,Flat,1
Grampians,Ararat,2018Q3,6.0,158.0,Flat,1
Grampians,Ararat,2020Q4,5.0,170.0,Flat,1
Grampians,Ballarat,1999Q2,84.0,80.0,Flat,1
Grampians,Ballarat,1999Q3,83.0,80.0,Flat,1
Grampians,Ballarat,1999Q4,77.0,80.0,Flat,1
Grampians,Ballarat,2000Q1,155.0,80.0,Flat,1
Grampians,Ballarat,2000Q2,77.0,80.0,Flat,1
Grampians,Ballarat,2000Q3,88.0,85.0,Flat,1
Grampians,Ballarat,2000Q4,90.0,85.0,Flat,1
Grampians,Ballarat,2001Q1,121.0,85.0,Flat,1
Grampians,Ballarat,2001Q2,81.0,85.0,Flat,1
Grampians,Ballarat,2001Q3,77.0,85.0,Flat,1
Grampians,Ballarat,2001Q4,77.0,90.0,Flat,1
Grampians,Ballarat,2002Q1,100.0,85.0,Flat,1
Grampians,Ballarat,2002Q2,80.0,90.0,Flat,1
Grampians,Ballarat,2002Q3,64.0,90.0,Flat,1
Grampians,Ballarat,2002Q4,90.0,95.0,Flat,1
Grampians,Ballarat,2003Q1,85.0,90.0,Flat,1
Grampians,Ballarat,2003Q2,76.0,95.0,Flat,1
Grampians,Ballarat,2003Q3,90.0,98.0,Flat,1
Grampians,Ballarat,2003Q4,65.0,100.0,Flat,1
Grampians,Ballarat,2004Q1,93.0,95.0,Flat,1
Grampians,Ballarat,2004Q2,69.0,100.0,Flat,1
Grampians,Ballarat,2004Q3,79.0,95.0,Flat,1
Grampians,Ballarat,2004Q4,75.0,100.0,Flat,1
Grampians,Ballarat,2005Q1,89.0,105.0,Flat,1
Grampians,Ballarat,2005Q2,56.0,100.0,Flat,1
Grampians,Ballarat,2005Q3,67.0,100.0,Flat,1
Grampians,Ballarat,2005Q4,66.0,105.0,Flat,1
Grampians,Ballarat,2006Q1,81.0,105.0,Flat,1
Grampians,Ballarat,2006Q2,74.0,108.0,Flat,1
Grampians,Ballarat,2006Q3,73.0,110.0,Flat,1
Grampians,Ballarat,2006Q4,61.0,110.0,Flat,1
Grampians,Ballarat,2007Q1,81.0,110.0,Flat,1
Grampians,Ballarat,2007Q2,75.0,110.0,Flat,1
Grampians,Ballarat,2007Q3,57.0,115.0,Flat,1
Grampians,Ballarat,2007Q4,74.0,115.0,Flat,1
Grampians,Ballarat,2008Q1,86.0,115.0,Flat,1
Grampians,Ballarat,2008Q2,61.0,120.0,Flat,1
Grampians,Ballarat,2008Q3,70.0,120.0,Flat,1
Grampians,Ballarat,2008Q4,58.0,120.0,Flat,1
Grampians,Ballarat,2009Q1,83.0,130.0,Flat,1
Grampians,Ballarat,2009Q2,74.0,128.0,Flat,1
Grampians,Ballarat,2009Q3,63.0,130.0,Flat,1
Grampians,Ballarat,2009Q4,81.0,130.0,Flat,1
Grampians,Ballarat,2010Q1,78.0,130.0,Flat,1
Grampians,Ballarat,2010Q2,66.0,143.0,Flat,1
Grampians,Ballarat,2010Q3,81.0,140.0,Flat,1
Grampians,Ballarat,2010Q4,65.0,135.0,Flat,1
Grampians,Ballarat,2011Q1,90.0,140.0,Flat,1
Grampians,Ballarat,2011Q2,63.0,145.0,Flat,1
Grampians,Ballarat,2011Q3,69.0,140.0,Flat,1
Grampians,Ballarat,2011Q4,67.0,150.0,Flat,1
Grampians,Ballarat,2012Q1,89.0,150.0,Flat,1
Grampians,Ballarat,2012Q2,95.0,150.0,Flat,1
Grampians,Ballarat,2012Q3,78.0,160.0,Flat,1
Grampians,Ballarat,2012Q4,77.0,150.0,Flat,1
Grampians,Ballarat,2013Q1,89.0,156.0,Flat,1
Grampians,Ballarat,2013Q2,98.0,160.0,Flat,1
Grampians,Ballarat,2013Q3,60.0,160.0,Flat,1
Grampians,Ballarat,2013Q4,67.0,160.0,Flat,1
Grampians,Ballarat,2014Q1,94.0,160.0,Flat,1
Grampians,Ballarat,2014Q2,83.0,155.0,Flat,1
Grampians,Ballarat,2014Q3,81.0,155.0,Flat,1
Grampians,Ballarat,2014Q4,62.0,160.0,Flat,1
Grampians,Ballarat,2015Q1,77.0,165.0,Flat,1
Grampians,Ballarat,2015Q2,78.0,160.0,Flat,1
Grampians,Ballarat,2015Q3,80.0,165.0,Flat,1
Grampians,Ballarat,2015Q4,62.0,170.0,Flat,1
Grampians,Ballarat,2016Q1,93.0,165.0,Flat,1
Grampians,Ballarat,2016Q2,87.0,165.0,Flat,1
Grampians,Ballarat,2016Q3,79.0,165.0,Flat,1
Grampians,Ballarat,2016Q4,62.0,165.0,Flat,1
Grampians,Ballarat,2017Q1,70.0,170.0,Flat,1
Grampians,Ballarat,2017Q2,64.0,180.0,Flat,1
Grampians,Ballarat,2017Q3,60.0,170.0,Flat,1
Grampians,Ballarat,2017Q4,69.0,175.0,Flat,1
Grampians,Ballarat,2018Q1,68.0,173.0,Flat,1
Grampians,Ballarat,2018Q2,56.0,175.0,Flat,1
Grampians,Ballarat,2018Q3,62.0,175.0,Flat,1
Grampians,Ballarat,2018Q4,62.0,185.0,Flat,1
Grampians,Ballarat,2019Q1,52.0,187.0,Flat,1
Grampians,Ballarat,2019Q2,48.0,187.0,Flat,1
Grampians,Ballarat,2019Q3,57.0,185.0,Flat,1
Grampians,Ballarat,2019Q4,57.0,190.0,Flat,1
Grampians,Ballarat,2020Q1,70.0,195.0,Flat,1
Grampians,Ballarat,2020Q2,48.0,190.0,Flat,1
Grampians,Ballarat,2020Q3,49.0,195.0,Flat,1
Grampians,Ballarat,2020Q4,53.0,190.0,Flat,1
Grampians,Ballarat,2021Q1,42.0,210.0,Flat,1
Grampians,Ballarat,2021Q2,53.0,200.0,Flat,1
Grampians,Ballarat,2021Q3,40.0,210.0,Flat,1
Grampians,Ballarat,2021Q4,49.0,220.0,Flat,1
Grampians,Ballarat,2022Q1,50.0,220.0,Flat,1
Grampians,Ballarat,2022Q2,33.0,220.0,Flat,1
Grampians,Ballarat,2022Q3,56.0,220.0,Flat,1
Grampians,Ballarat,2022Q4,39.0,240.0,Flat,1
Grampians,Ballarat,2023Q1,56.0,240.0,Flat,1
Grampians,Ballarat,2023Q2,41.0,240.0,Flat,1
Grampians,Ballarat,2023Q3,42.0,250.0,Flat,1
Grampians,Ballarat,2023Q4,67.0,242.0,Flat,1
Grampians,Ballarat,2024Q1,52.0,280.0,Flat,1
Grampians,Ballarat,2024Q2,54.0,280.0,Flat,1
Grampians,Ballarat,2024Q3,41.0,260.0,Flat,1
Grampians,Ballarat,2024Q4,48.0,285.0,Flat,1
Grampians,Hepburn,2001Q1,6.0,98.0,Flat,1
Grampians,Hepburn,2003Q2,6.0,105.0,Flat,1
Grampians,Hepburn,2003Q3,5.0,100.0,Flat,1
Grampians,Hepburn,2004Q2,5.0,120.0,Flat,1
Grampians,Hepburn,2005Q2,5.0,120.0,Flat,1
Grampians,Hepburn,2007Q1,5.0,160.0,Flat,1
Grampians,Hepburn,2008Q1,5.0,140.0,Flat,1
Grampians,Hepburn,2008Q3,5.0,150.0,Flat,1
Grampians,Hepburn,2008Q4,5.0,150.0,Flat,1
Grampians,Hepburn,2010Q4,5.0,165.0,Flat,1
Grampians,Hepburn,2011Q4,6.0,190.0,Flat,1
Grampians,Hepburn,2012Q2,7.0,200.0,Flat,1
Grampians,Hepburn,2012Q4,6.0,192.0,Flat,1
Grampians,Hepburn,2014Q1,6.0,227.0,Flat,1
Grampians,Hepburn,2016Q1,6.0,238.0,Flat,1
Grampians,Hepburn,2019Q4,5.0,315.0,Flat,1
Grampians,Hepburn,2020Q2,7.0,250.0,Flat,1
Grampians,Hepburn,2022Q1,8.0,299.0,Flat,1
Grampians,Hepburn,2022Q3,8.0,315.0,Flat,1
Grampians,Hepburn,2024Q2,16.0,130.0,Flat,1
Grampians,Hepburn,2024Q4,5.0,350.0,Flat,1
Grampians,Hindmarsh,2010Q3,5.0,50.0,Flat,1
Grampians,Hindmarsh,2011Q3,9.0,75.0,Flat,1
Grampians,Hindmarsh,2011Q4,6.0,120.0,Flat,1
Grampians,Hindmarsh,2012Q1,6.0,120.0,Flat,1
Grampians,Hindmarsh,2013Q1,5.0,75.0,Flat,1
Grampians,Hindmarsh,2013Q3,7.0,80.0,Flat,1
Grampians,Hindmarsh,2015Q1,5.0,130.0,Flat,1
Grampians,Hindmarsh,2015Q3,5.0,100.0,Flat,1
Grampians,Hindmarsh,2016Q2,6.0,118.0,Flat,1
Grampians,Hindmarsh,2019Q1,6.0,140.0,Flat,1
Grampians,Hindmarsh,2019Q2,7.0,140.0,Flat,1
Grampians,Hindmarsh,2019Q3,9.0,140.0,Flat,1
Grampians,Hindmarsh,2019Q4,7.0,120.0,Flat,1
Grampians,Hindmarsh,2020Q1,7.0,120.0,Flat,1
Grampians,Hindmarsh,2020Q2,5.0,120.0,Flat,1
Grampians,Hindmarsh,2021Q2,6.0,150.0,Flat,1
Grampians,Hindmarsh,2021Q3,5.0,150.0,Flat,1
Grampians,Hindmarsh,2022Q1,5.0,200.0,Flat,1
Grampians,Hindmarsh,2022Q2,7.0,120.0,Flat,1
Grampians,Hindmarsh,2022Q4,5.0,130.0,Flat,1
Grampians,Hindmarsh,2023Q3,6.0,180.0,Flat,1
Grampians,Horsham,1999Q2,7.0,65.0,Flat,1
Grampians,Horsham,1999Q3,11.0,65.0,Flat,1
Grampians,Horsham,1999Q4,9.0,65.0,Flat,1
Grampians,Horsham,2000Q1,10.0,65.0,Flat,1
Grampians,Horsham,2000Q2,9.0,60.0,Flat,1
Grampians,Horsham,2000Q3,6.0,65.0,Flat,1
Grampians,Horsham,2000Q4,10.0,70.0,Flat,1
Grampians,Horsham,2001Q1,11.0,70.0,Flat,1
Grampians,Horsham,2001Q2,7.0,70.0,Flat,1
Grampians,Horsham,2001Q3,9.0,70.0,Flat,1
Grampians,Horsham,2001Q4,8.0,75.0,Flat,1
Grampians,Horsham,2002Q1,9.0,70.0,Flat,1
Grampians,Horsham,2002Q2,9.0,70.0,Flat,1
Grampians,Horsham,2002Q3,5.0,80.0,Flat,1
Grampians,Horsham,2002Q4,11.0,75.0,Flat,1
Grampians,Horsham,2003Q1,11.0,75.0,Flat,1
Grampians,Horsham,2003Q2,7.0,70.0,Flat,1
Grampians,Horsham,2003Q3,8.0,83.0,Flat,1
Grampians,Horsham,2003Q4,9.0,75.0,Flat,1
Grampians,Horsham,2004Q1,7.0,65.0,Flat,1
Grampians,Horsham,2004Q2,6.0,78.0,Flat,1
Grampians,Horsham,2004Q3,6.0,78.0,Flat,1
Grampians,Horsham,2005Q1,6.0,80.0,Flat,1
Grampians,Horsham,2005Q3,6.0,83.0,Flat,1
Grampians,Horsham,2006Q1,6.0,83.0,Flat,1
Grampians,Horsham,2006Q2,5.0,80.0,Flat,1
Grampians,Horsham,2006Q4,8.0,93.0,Flat,1
Grampians,Horsham,2007Q1,8.0,100.0,Flat,1
Grampians,Horsham,2007Q2,8.0,113.0,Flat,1
Grampians,Horsham,2007Q3,5.0,95.0,Flat,1
Grampians,Horsham,2007Q4,7.0,95.0,Flat,1
Grampians,Horsham,2008Q1,12.0,85.0,Flat,1
Grampians,Horsham,2008Q2,13.0,110.0,Flat,1
Grampians,Horsham,2008Q3,11.0,110.0,Flat,1
Grampians,Horsham,2008Q4,11.0,110.0,Flat,1
Grampians,Horsham,2009Q1,13.0,105.0,Flat,1
Grampians,Horsham,2009Q2,11.0,100.0,Flat,1
Grampians,Horsham,2009Q3,8.0,125.0,Flat,1
Grampians,Horsham,2009Q4,10.0,110.0,Flat,1
Grampians,Horsham,2010Q1,13.0,160.0,Flat,1
Grampians,Horsham,2010Q2,10.0,98.0,Flat,1
Grampians,Horsham,2010Q3,8.0,145.0,Flat,1
Grampians,Horsham,2010Q4,11.0,110.0,Flat,1
Grampians,Horsham,2011Q1,14.0,110.0,Flat,1
Grampians,Horsham,2011Q2,9.0,283.0,Flat,1
Grampians,Horsham,2011Q3,10.0,135.0,Flat,1
Grampians,Horsham,2011Q4,8.0,113.0,Flat,1
Grampians,Horsham,2012Q1,8.0,120.0,Flat,1
Grampians,Horsham,2012Q2,11.0,160.0,Flat,1
Grampians,Horsham,2012Q3,5.0,148.0,Flat,1
Grampians,Horsham,2012Q4,11.0,150.0,Flat,1
Grampians,Horsham,2013Q1,11.0,150.0,Flat,1
Grampians,Horsham,2013Q2,10.0,232.0,Flat,1
Grampians,Horsham,2013Q3,9.0,115.0,Flat,1
Grampians,Horsham,2013Q4,8.0,140.0,Flat,1
Grampians,Horsham,2014Q1,5.0,301.0,Flat,1
Grampians,Horsham,2014Q2,11.0,135.0,Flat,1
Grampians,Horsham,2014Q3,10.0,178.0,Flat,1
Grampians,Horsham,2014Q4,13.0,220.0,Flat,1
Grampians,Horsham,2015Q1,16.0,145.0,Flat,1
Grampians,Horsham,2015Q2,5.0,266.0,Flat,1
Grampians,Horsham,2015Q3,11.0,200.0,Flat,1
Grampians,Horsham,2015Q4,10.0,160.0,Flat,1
Grampians,Horsham,2016Q1,12.0,175.0,Flat,1
Grampians,Horsham,2016Q2,7.0,125.0,Flat,1
Grampians,Horsham,2016Q3,11.0,145.0,Flat,1
Grampians,Horsham,2016Q4,12.0,183.0,Flat,1
Grampians,Horsham,2017Q1,11.0,155.0,Flat,1
Grampians,Horsham,2017Q2,21.0,250.0,Flat,1
Grampians,Horsham,2017Q3,10.0,218.0,Flat,1
Grampians,Horsham,2017Q4,8.0,200.0,Flat,1
Grampians,Horsham,2018Q1,14.0,213.0,Flat,1
Grampians,Horsham,2018Q2,11.0,230.0,Flat,1
Grampians,Horsham,2018Q3,11.0,150.0,Flat,1
Grampians,Horsham,2018Q4,16.0,160.0,Flat,1
Grampians,Horsham,2019Q1,14.0,258.0,Flat,1
Grampians,Horsham,2019Q2,9.0,180.0,Flat,1
Grampians,Horsham,2019Q3,8.0,173.0,Flat,1
Grampians,Horsham,2019Q4,16.0,225.0,Flat,1
Grampians,Horsham,2020Q1,11.0,250.0,Flat,1
Grampians,Horsham,2020Q2,20.0,235.0,Flat,1
Grampians,Horsham,2020Q3,8.0,263.0,Flat,1
Grampians,Horsham,2020Q4,11.0,185.0,Flat,1
Grampians,Horsham,2021Q1,11.0,180.0,Flat,1
Grampians,Horsham,2021Q2,10.0,223.0,Flat,1
Grampians,Horsham,2021Q3,8.0,275.0,Flat,1
Grampians,Horsham,2021Q4,5.0,280.0,Flat,1
Grampians,Horsham,2022Q2,9.0,285.0,Flat,1
Grampians,Horsham,2022Q3,12.0,200.0,Flat,1
Grampians,Horsham,2022Q4,7.0,280.0,Flat,1
Grampians,Horsham,2023Q1,7.0,250.0,Flat,1
Grampians,Horsham,2023Q2,12.0,278.0,Flat,1
Grampians,Horsham,2023Q3,10.0,430.0,Flat,1
Grampians,Horsham,2023Q4,8.0,318.0,Flat,1
Grampians,Horsham,2024Q1,10.0,365.0,Flat,1
Grampians,Horsham,2024Q2,9.0,430.0,Flat,1
Grampians,Horsham,2024Q3,9.0,247.0,Flat,1
Grampians,Moorabool,1999Q2,6.0,80.0,Flat,1
Grampians,Moorabool,1999Q3,7.0,65.0,Flat,1
Grampians,Moorabool,1999Q4,5.0,95.0,Flat,1
Grampians,Moorabool,2000Q1,8.0,85.0,Flat,1
Grampians,Moorabool,2000Q2,6.0,88.0,Flat,1
Grampians,Moorabool,2000Q3,7.0,85.0,Flat,1
Grampians,Moorabool,2001Q1,12.0,93.0,Flat,1
Grampians,Moorabool,2001Q2,9.0,95.0,Flat,1
Grampians,Moorabool,2001Q3,5.0,100.0,Flat,1
Grampians,Moorabool,2002Q1,6.0,85.0,Flat,1
Grampians,Moorabool,2002Q4,6.0,85.0,Flat,1
Grampians,Moorabool,2003Q1,5.0,95.0,Flat,1
Grampians,Moorabool,2004Q1,9.0,100.0,Flat,1
Grampians,Moorabool,2004Q4,6.0,110.0,Flat,1
Grampians,Moorabool,2005Q3,5.0,90.0,Flat,1
Grampians,Moorabool,2006Q2,6.0,95.0,Flat,1
Grampians,Moorabool,2007Q3,11.0,556.0,Flat,1
Grampians,Moorabool,2007Q4,6.0,145.0,Flat,1
Grampians,Moorabool,2008Q1,14.0,395.0,Flat,1
Grampians,Moorabool,2008Q2,13.0,295.0,Flat,1
Grampians,Moorabool,2008Q3,13.0,130.0,Flat,1
