Region,LGA,Quarter,Count,Median,Property Type,Number of Bedrooms
Eastern Metro,Maroondah,2020Q3,65.0,450.0,Flat,3
Eastern Metro,Maroondah,2020Q4,98.0,440.0,Flat,3
Eastern Metro,Maroondah,2021Q1,92.0,448.0,Flat,3
Eastern Metro,Maroondah,2021Q2,97.0,465.0,Flat,3
Eastern Metro,Maroondah,2021Q3,85.0,460.0,Flat,3
Eastern Metro,Maroondah,2021Q4,81.0,490.0,Flat,3
Eastern Metro,Maroondah,2022Q1,103.0,470.0,Flat,3
Eastern Metro,Maroondah,2022Q2,108.0,485.0,Flat,3
Eastern Metro,Maroondah,2022Q3,103.0,475.0,Flat,3
Eastern Metro,Maroondah,2022Q4,111.0,500.0,Flat,3
Eastern Metro,Maroondah,2023Q1,97.0,520.0,Flat,3
Eastern Metro,Maroondah,2023Q2,82.0,528.0,Flat,3
Eastern Metro,Maroondah,2023Q3,84.0,550.0,Flat,3
Eastern Metro,Maroondah,2023Q4,79.0,560.0,Flat,3
Eastern Metro,Maroondah,2024Q1,75.0,580.0,Flat,3
Eastern Metro,Maroondah,2024Q2,58.0,600.0,Flat,3
Eastern Metro,Maroondah,2024Q3,84.0,620.0,Flat,3
Eastern Metro,Maroondah,2024Q4,68.0,600.0,Flat,3
Eastern Metro,Monash,1999Q2,149.0,215.0,Flat,3
Eastern Metro,Monash,1999Q3,140.0,220.0,Flat,3
Eastern Metro,Monash,1999Q4,148.0,230.0,Flat,3
Eastern Metro,Monash,2000Q1,204.0,230.0,Flat,3
Eastern Metro,Monash,2000Q2,138.0,230.0,Flat,3
Eastern Metro,Monash,2000Q3,164.0,230.0,Flat,3
Eastern Metro,Monash,2000Q4,159.0,230.0,Flat,3
Eastern Metro,Monash,2001Q1,236.0,250.0,Flat,3
Eastern Metro,Monash,2001Q2,120.0,248.0,Flat,3
Eastern Metro,Monash,2001Q3,158.0,250.0,Flat,3
Eastern Metro,Monash,2001Q4,178.0,250.0,Flat,3
Eastern Metro,Monash,2002Q1,266.0,250.0,Flat,3
Eastern Metro,Monash,2002Q2,146.0,250.0,Flat,3
Eastern Metro,Monash,2002Q3,161.0,250.0,Flat,3
Eastern Metro,Monash,2002Q4,168.0,260.0,Flat,3
Eastern Metro,Monash,2003Q1,268.0,260.0,Flat,3
Eastern Metro,Monash,2003Q2,175.0,270.0,Flat,3
Eastern Metro,Monash,2003Q3,207.0,275.0,Flat,3
Eastern Metro,Monash,2003Q4,177.0,260.0,Flat,3
Eastern Metro,Monash,2004Q1,279.0,265.0,Flat,3
Eastern Metro,Monash,2004Q2,144.0,260.0,Flat,3
Eastern Metro,Monash,2004Q3,167.0,270.0,Flat,3
Eastern Metro,Monash,2004Q4,160.0,270.0,Flat,3
Eastern Metro,Monash,2005Q1,248.0,275.0,Flat,3
Eastern Metro,Monash,2005Q2,172.0,275.0,Flat,3
Eastern Metro,Monash,2005Q3,192.0,280.0,Flat,3
Eastern Metro,Monash,2005Q4,176.0,300.0,Flat,3
Eastern Metro,Monash,2006Q1,252.0,290.0,Flat,3
Eastern Metro,Monash,2006Q2,129.0,280.0,Flat,3
Eastern Metro,Monash,2006Q3,156.0,300.0,Flat,3
Eastern Metro,Monash,2006Q4,161.0,310.0,Flat,3
Eastern Metro,Monash,2007Q1,240.0,310.0,Flat,3
Eastern Metro,Monash,2007Q2,160.0,333.0,Flat,3
Eastern Metro,Monash,2007Q3,130.0,330.0,Flat,3
Eastern Metro,Monash,2007Q4,153.0,330.0,Flat,3
Eastern Metro,Monash,2008Q1,205.0,350.0,Flat,3
Eastern Metro,Monash,2008Q2,162.0,355.0,Flat,3
Eastern Metro,Monash,2008Q3,154.0,388.0,Flat,3
Eastern Metro,Monash,2008Q4,181.0,380.0,Flat,3
Eastern Metro,Monash,2009Q1,205.0,380.0,Flat,3
Eastern Metro,Monash,2009Q2,133.0,380.0,Flat,3
Eastern Metro,Monash,2009Q3,180.0,390.0,Flat,3
Eastern Metro,Monash,2009Q4,180.0,390.0,Flat,3
Eastern Metro,Monash,2010Q1,250.0,393.0,Flat,3
Eastern Metro,Monash,2010Q2,170.0,395.0,Flat,3
Eastern Metro,Monash,2010Q3,175.0,415.0,Flat,3
Eastern Metro,Monash,2010Q4,205.0,400.0,Flat,3
Eastern Metro,Monash,2011Q1,280.0,400.0,Flat,3
Eastern Metro,Monash,2011Q2,160.0,400.0,Flat,3
Eastern Metro,Monash,2011Q3,193.0,400.0,Flat,3
Eastern Metro,Monash,2011Q4,218.0,420.0,Flat,3
Eastern Metro,Monash,2012Q1,296.0,415.0,Flat,3
Eastern Metro,Monash,2012Q2,184.0,420.0,Flat,3
Eastern Metro,Monash,2012Q3,201.0,410.0,Flat,3
Eastern Metro,Monash,2012Q4,190.0,400.0,Flat,3
Eastern Metro,Monash,2013Q1,284.0,428.0,Flat,3
Eastern Metro,Monash,2013Q2,204.0,420.0,Flat,3
Eastern Metro,Monash,2013Q3,219.0,425.0,Flat,3
Eastern Metro,Monash,2013Q4,233.0,430.0,Flat,3
Eastern Metro,Monash,2014Q1,302.0,430.0,Flat,3
Eastern Metro,Monash,2014Q2,223.0,420.0,Flat,3
Eastern Metro,Monash,2014Q3,243.0,440.0,Flat,3
Eastern Metro,Monash,2014Q4,249.0,440.0,Flat,3
Eastern Metro,Monash,2015Q1,339.0,440.0,Flat,3
Eastern Metro,Monash,2015Q2,212.0,450.0,Flat,3
Eastern Metro,Monash,2015Q3,249.0,450.0,Flat,3
Eastern Metro,Monash,2015Q4,243.0,460.0,Flat,3
Eastern Metro,Monash,2016Q1,303.0,470.0,Flat,3
Eastern Metro,Monash,2016Q2,238.0,463.0,Flat,3
Eastern Metro,Monash,2016Q3,302.0,495.0,Flat,3
Eastern Metro,Monash,2016Q4,216.0,470.0,Flat,3
Eastern Metro,Monash,2017Q1,342.0,470.0,Flat,3
Eastern Metro,Monash,2017Q2,188.0,480.0,Flat,3
Eastern Metro,Monash,2017Q3,241.0,490.0,Flat,3
Eastern Metro,Monash,2017Q4,229.0,480.0,Flat,3
Eastern Metro,Monash,2018Q1,365.0,505.0,Flat,3
Eastern Metro,Monash,2018Q2,225.0,500.0,Flat,3
Eastern Metro,Monash,2018Q3,216.0,495.0,Flat,3
Eastern Metro,Monash,2018Q4,200.0,500.0,Flat,3
Eastern Metro,Monash,2019Q1,339.0,500.0,Flat,3
Eastern Metro,Monash,2019Q2,197.0,520.0,Flat,3
Eastern Metro,Monash,2019Q3,193.0,500.0,Flat,3
Eastern Metro,Monash,2019Q4,211.0,500.0,Flat,3
Eastern Metro,Monash,2020Q1,353.0,520.0,Flat,3
Eastern Metro,Monash,2020Q2,187.0,500.0,Flat,3
Eastern Metro,Monash,2020Q3,192.0,470.0,Flat,3
Eastern Metro,Monash,2020Q4,289.0,475.0,Flat,3
Eastern Metro,Monash,2021Q1,402.0,480.0,Flat,3
Eastern Metro,Monash,2021Q2,321.0,455.0,Flat,3
Eastern Metro,Monash,2021Q3,254.0,480.0,Flat,3
Eastern Metro,Monash,2021Q4,246.0,488.0,Flat,3
Eastern Metro,Monash,2022Q1,322.0,500.0,Flat,3
Eastern Metro,Monash,2022Q2,260.0,500.0,Flat,3
Eastern Metro,Monash,2022Q3,282.0,530.0,Flat,3
Eastern Metro,Monash,2022Q4,262.0,537.0,Flat,3
Eastern Metro,Monash,2023Q1,292.0,570.0,Flat,3
Eastern Metro,Monash,2023Q2,170.0,600.0,Flat,3
Eastern Metro,Monash,2023Q3,196.0,600.0,Flat,3
Eastern Metro,Monash,2023Q4,178.0,620.0,Flat,3
Eastern Metro,Monash,2024Q1,291.0,660.0,Flat,3
Eastern Metro,Monash,2024Q2,173.0,660.0,Flat,3
Eastern Metro,Monash,2024Q3,226.0,660.0,Flat,3
Eastern Metro,Monash,2024Q4,185.0,650.0,Flat,3
Eastern Metro,Whitehorse,1999Q2,74.0,200.0,Flat,3
Eastern Metro,Whitehorse,1999Q3,74.0,215.0,Flat,3
Eastern Metro,Whitehorse,1999Q4,99.0,230.0,Flat,3
Eastern Metro,Whitehorse,2000Q1,111.0,250.0,Flat,3
Eastern Metro,Whitehorse,2000Q2,96.0,235.0,Flat,3
Eastern Metro,Whitehorse,2000Q3,111.0,230.0,Flat,3
Eastern Metro,Whitehorse,2000Q4,79.0,235.0,Flat,3
Eastern Metro,Whitehorse,2001Q1,107.0,250.0,Flat,3
Eastern Metro,Whitehorse,2001Q2,102.0,250.0,Flat,3
Eastern Metro,Whitehorse,2001Q3,101.0,235.0,Flat,3
Eastern Metro,Whitehorse,2001Q4,95.0,240.0,Flat,3
Eastern Metro,Whitehorse,2002Q1,100.0,260.0,Flat,3
Eastern Metro,Whitehorse,2002Q2,88.0,250.0,Flat,3
Eastern Metro,Whitehorse,2002Q3,106.0,250.0,Flat,3
Eastern Metro,Whitehorse,2002Q4,103.0,250.0,Flat,3
Eastern Metro,Whitehorse,2003Q1,134.0,265.0,Flat,3
Eastern Metro,Whitehorse,2003Q2,88.0,260.0,Flat,3
Eastern Metro,Whitehorse,2003Q3,88.0,260.0,Flat,3
Eastern Metro,Whitehorse,2003Q4,112.0,258.0,Flat,3
Eastern Metro,Whitehorse,2004Q1,122.0,260.0,Flat,3
Eastern Metro,Whitehorse,2004Q2,88.0,260.0,Flat,3
Eastern Metro,Whitehorse,2004Q3,120.0,270.0,Flat,3
Eastern Metro,Whitehorse,2004Q4,117.0,280.0,Flat,3
Eastern Metro,Whitehorse,2005Q1,126.0,270.0,Flat,3
Eastern Metro,Whitehorse,2005Q2,93.0,275.0,Flat,3
Eastern Metro,Whitehorse,2005Q3,118.0,280.0,Flat,3
Eastern Metro,Whitehorse,2005Q4,94.0,280.0,Flat,3
Eastern Metro,Whitehorse,2006Q1,108.0,300.0,Flat,3
Eastern Metro,Whitehorse,2006Q2,94.0,295.0,Flat,3
Eastern Metro,Whitehorse,2006Q3,96.0,295.0,Flat,3
Eastern Metro,Whitehorse,2006Q4,83.0,310.0,Flat,3
Eastern Metro,Whitehorse,2007Q1,117.0,315.0,Flat,3
Eastern Metro,Whitehorse,2007Q2,83.0,325.0,Flat,3
Eastern Metro,Whitehorse,2007Q3,104.0,320.0,Flat,3
Eastern Metro,Whitehorse,2007Q4,72.0,350.0,Flat,3
Eastern Metro,Whitehorse,2008Q1,121.0,350.0,Flat,3
Eastern Metro,Whitehorse,2008Q2,102.0,373.0,Flat,3
Eastern Metro,Whitehorse,2008Q3,85.0,360.0,Flat,3
Eastern Metro,Whitehorse,2008Q4,94.0,355.0,Flat,3
Eastern Metro,Whitehorse,2009Q1,118.0,393.0,Flat,3
Eastern Metro,Whitehorse,2009Q2,97.0,380.0,Flat,3
Eastern Metro,Whitehorse,2009Q3,97.0,390.0,Flat,3
Eastern Metro,Whitehorse,2009Q4,122.0,390.0,Flat,3
Eastern Metro,Whitehorse,2010Q1,137.0,395.0,Flat,3
Eastern Metro,Whitehorse,2010Q2,98.0,393.0,Flat,3
Eastern Metro,Whitehorse,2010Q3,133.0,400.0,Flat,3
Eastern Metro,Whitehorse,2010Q4,139.0,400.0,Flat,3
Eastern Metro,Whitehorse,2011Q1,152.0,410.0,Flat,3
Eastern Metro,Whitehorse,2011Q2,102.0,400.0,Flat,3
Eastern Metro,Whitehorse,2011Q3,150.0,410.0,Flat,3
Eastern Metro,Whitehorse,2011Q4,145.0,420.0,Flat,3
Eastern Metro,Whitehorse,2012Q1,161.0,430.0,Flat,3
Eastern Metro,Whitehorse,2012Q2,145.0,420.0,Flat,3
Eastern Metro,Whitehorse,2012Q3,149.0,415.0,Flat,3
Eastern Metro,Whitehorse,2012Q4,142.0,413.0,Flat,3
Eastern Metro,Whitehorse,2013Q1,182.0,440.0,Flat,3
Eastern Metro,Whitehorse,2013Q2,127.0,428.0,Flat,3
Eastern Metro,Whitehorse,2013Q3,135.0,430.0,Flat,3
Eastern Metro,Whitehorse,2013Q4,140.0,430.0,Flat,3
Eastern Metro,Whitehorse,2014Q1,203.0,420.0,Flat,3
Eastern Metro,Whitehorse,2014Q2,149.0,430.0,Flat,3
Eastern Metro,Whitehorse,2014Q3,139.0,435.0,Flat,3
Eastern Metro,Whitehorse,2014Q4,164.0,450.0,Flat,3
Eastern Metro,Whitehorse,2015Q1,179.0,450.0,Flat,3
Eastern Metro,Whitehorse,2015Q2,131.0,440.0,Flat,3
Eastern Metro,Whitehorse,2015Q3,172.0,470.0,Flat,3
Eastern Metro,Whitehorse,2015Q4,130.0,473.0,Flat,3
Eastern Metro,Whitehorse,2016Q1,178.0,465.0,Flat,3
Eastern Metro,Whitehorse,2016Q2,160.0,450.0,Flat,3
Eastern Metro,Whitehorse,2016Q3,191.0,495.0,Flat,3
Eastern Metro,Whitehorse,2016Q4,165.0,480.0,Flat,3
Eastern Metro,Whitehorse,2017Q1,161.0,470.0,Flat,3
Eastern Metro,Whitehorse,2017Q2,167.0,485.0,Flat,3
Eastern Metro,Whitehorse,2017Q3,174.0,495.0,Flat,3
Eastern Metro,Whitehorse,2017Q4,162.0,500.0,Flat,3
Eastern Metro,Whitehorse,2018Q1,198.0,500.0,Flat,3
Eastern Metro,Whitehorse,2018Q2,183.0,520.0,Flat,3
Eastern Metro,Whitehorse,2018Q3,167.0,495.0,Flat,3
Eastern Metro,Whitehorse,2018Q4,186.0,485.0,Flat,3
Eastern Metro,Whitehorse,2019Q1,215.0,500.0,Flat,3
Eastern Metro,Whitehorse,2019Q2,146.0,500.0,Flat,3
Eastern Metro,Whitehorse,2019Q3,173.0,508.0,Flat,3
Eastern Metro,Whitehorse,2019Q4,175.0,520.0,Flat,3
Eastern Metro,Whitehorse,2020Q1,235.0,530.0,Flat,3
Eastern Metro,Whitehorse,2020Q2,108.0,510.0,Flat,3
Eastern Metro,Whitehorse,2020Q3,125.0,495.0,Flat,3
Eastern Metro,Whitehorse,2020Q4,149.0,495.0,Flat,3
Eastern Metro,Whitehorse,2021Q1,229.0,480.0,Flat,3
Eastern Metro,Whitehorse,2021Q2,166.0,490.0,Flat,3
Eastern Metro,Whitehorse,2021Q3,171.0,495.0,Flat,3
Eastern Metro,Whitehorse,2021Q4,150.0,508.0,Flat,3
Eastern Metro,Whitehorse,2022Q1,239.0,520.0,Flat,3
Eastern Metro,Whitehorse,2022Q2,185.0,520.0,Flat,3
Eastern Metro,Whitehorse,2022Q3,218.0,523.0,Flat,3
Eastern Metro,Whitehorse,2022Q4,199.0,550.0,Flat,3
Eastern Metro,Whitehorse,2023Q1,175.0,590.0,Flat,3
Eastern Metro,Whitehorse,2023Q2,133.0,600.0,Flat,3
Eastern Metro,Whitehorse,2023Q3,152.0,650.0,Flat,3
Eastern Metro,Whitehorse,2023Q4,121.0,650.0,Flat,3
Eastern Metro,Whitehorse,2024Q1,188.0,650.0,Flat,3
Eastern Metro,Whitehorse,2024Q2,139.0,680.0,Flat,3
Eastern Metro,Whitehorse,2024Q3,178.0,698.0,Flat,3
Eastern Metro,Whitehorse,2024Q4,132.0,673.0,Flat,3
Eastern Metro,Yarra Ranges,1999Q2,15.0,165.0,Flat,3
Eastern Metro,Yarra Ranges,1999Q3,9.0,160.0,Flat,3
Eastern Metro,Yarra Ranges,1999Q4,20.0,180.0,Flat,3
Eastern Metro,Yarra Ranges,2000Q1,15.0,185.0,Flat,3
Eastern Metro,Yarra Ranges,2000Q2,22.0,188.0,Flat,3
Eastern Metro,Yarra Ranges,2000Q3,10.0,185.0,Flat,3
Eastern Metro,Yarra Ranges,2000Q4,15.0,185.0,Flat,3
Eastern Metro,Yarra Ranges,2001Q1,14.0,183.0,Flat,3
Eastern Metro,Yarra Ranges,2001Q2,14.0,185.0,Flat,3
Eastern Metro,Yarra Ranges,2001Q3,20.0,180.0,Flat,3
Eastern Metro,Yarra Ranges,2001Q4,12.0,180.0,Flat,3
Eastern Metro,Yarra Ranges,2002Q1,16.0,185.0,Flat,3
Eastern Metro,Yarra Ranges,2002Q2,19.0,195.0,Flat,3
Eastern Metro,Yarra Ranges,2002Q3,23.0,210.0,Flat,3
Eastern Metro,Yarra Ranges,2002Q4,26.0,195.0,Flat,3
Eastern Metro,Yarra Ranges,2003Q1,17.0,185.0,Flat,3
Eastern Metro,Yarra Ranges,2003Q2,18.0,220.0,Flat,3
Eastern Metro,Yarra Ranges,2003Q3,21.0,220.0,Flat,3
Eastern Metro,Yarra Ranges,2003Q4,27.0,215.0,Flat,3
Eastern Metro,Yarra Ranges,2004Q1,18.0,190.0,Flat,3
Eastern Metro,Yarra Ranges,2004Q2,29.0,215.0,Flat,3
Eastern Metro,Yarra Ranges,2004Q3,24.0,190.0,Flat,3
Eastern Metro,Yarra Ranges,2004Q4,20.0,205.0,Flat,3
Eastern Metro,Yarra Ranges,2005Q1,19.0,220.0,Flat,3
Eastern Metro,Yarra Ranges,2005Q2,27.0,220.0,Flat,3
Eastern Metro,Yarra Ranges,2005Q3,28.0,223.0,Flat,3
Eastern Metro,Yarra Ranges,2005Q4,24.0,233.0,Flat,3
Eastern Metro,Yarra Ranges,2006Q1,17.0,220.0,Flat,3
Eastern Metro,Yarra Ranges,2006Q2,17.0,240.0,Flat,3
Eastern Metro,Yarra Ranges,2006Q3,22.0,238.0,Flat,3
Eastern Metro,Yarra Ranges,2006Q4,28.0,233.0,Flat,3
Eastern Metro,Yarra Ranges,2007Q1,26.0,245.0,Flat,3
Eastern Metro,Yarra Ranges,2007Q2,32.0,260.0,Flat,3
Eastern Metro,Yarra Ranges,2007Q3,26.0,280.0,Flat,3
Eastern Metro,Yarra Ranges,2007Q4,29.0,260.0,Flat,3
Eastern Metro,Yarra Ranges,2008Q1,24.0,270.0,Flat,3
Eastern Metro,Yarra Ranges,2008Q2,26.0,290.0,Flat,3
Eastern Metro,Yarra Ranges,2008Q3,27.0,285.0,Flat,3
Eastern Metro,Yarra Ranges,2008Q4,44.0,325.0,Flat,3
Eastern Metro,Yarra Ranges,2009Q1,42.0,320.0,Flat,3
Eastern Metro,Yarra Ranges,2009Q2,29.0,301.0,Flat,3
Eastern Metro,Yarra Ranges,2009Q3,34.0,323.0,Flat,3
Eastern Metro,Yarra Ranges,2009Q4,38.0,340.0,Flat,3
Eastern Metro,Yarra Ranges,2010Q1,38.0,350.0,Flat,3
Eastern Metro,Yarra Ranges,2010Q2,32.0,355.0,Flat,3
Eastern Metro,Yarra Ranges,2010Q3,28.0,330.0,Flat,3
Eastern Metro,Yarra Ranges,2010Q4,48.0,350.0,Flat,3
Eastern Metro,Yarra Ranges,2011Q1,41.0,350.0,Flat,3
Eastern Metro,Yarra Ranges,2011Q2,33.0,350.0,Flat,3
Eastern Metro,Yarra Ranges,2011Q3,52.0,350.0,Flat,3
Eastern Metro,Yarra Ranges,2011Q4,54.0,350.0,Flat,3
Eastern Metro,Yarra Ranges,2012Q1,48.0,360.0,Flat,3
Eastern Metro,Yarra Ranges,2012Q2,46.0,348.0,Flat,3
Eastern Metro,Yarra Ranges,2012Q3,57.0,350.0,Flat,3
Eastern Metro,Yarra Ranges,2012Q4,48.0,350.0,Flat,3
Eastern Metro,Yarra Ranges,2013Q1,54.0,360.0,Flat,3
Eastern Metro,Yarra Ranges,2013Q2,49.0,360.0,Flat,3
Eastern Metro,Yarra Ranges,2013Q3,48.0,350.0,Flat,3
Eastern Metro,Yarra Ranges,2013Q4,52.0,370.0,Flat,3
Eastern Metro,Yarra Ranges,2014Q1,53.0,350.0,Flat,3
Eastern Metro,Yarra Ranges,2014Q2,69.0,360.0,Flat,3
Eastern Metro,Yarra Ranges,2014Q3,38.0,380.0,Flat,3
Eastern Metro,Yarra Ranges,2014Q4,75.0,370.0,Flat,3
Eastern Metro,Yarra Ranges,2015Q1,47.0,395.0,Flat,3
Eastern Metro,Yarra Ranges,2015Q2,61.0,380.0,Flat,3
Eastern Metro,Yarra Ranges,2015Q3,59.0,380.0,Flat,3
Eastern Metro,Yarra Ranges,2015Q4,49.0,380.0,Flat,3
Eastern Metro,Yarra Ranges,2016Q1,38.0,390.0,Flat,3
Eastern Metro,Yarra Ranges,2016Q2,50.0,397.0,Flat,3
Eastern Metro,Yarra Ranges,2016Q3,71.0,395.0,Flat,3
Eastern Metro,Yarra Ranges,2016Q4,52.0,395.0,Flat,3
Eastern Metro,Yarra Ranges,2017Q1,40.0,390.0,Flat,3
Eastern Metro,Yarra Ranges,2017Q2,46.0,390.0,Flat,3
Eastern Metro,Yarra Ranges,2017Q3,52.0,415.0,Flat,3
Eastern Metro,Yarra Ranges,2017Q4,51.0,400.0,Flat,3
Eastern Metro,Yarra Ranges,2018Q1,45.0,410.0,Flat,3
Eastern Metro,Yarra Ranges,2018Q2,44.0,400.0,Flat,3
Eastern Metro,Yarra Ranges,2018Q3,39.0,420.0,Flat,3
Eastern Metro,Yarra Ranges,2018Q4,52.0,403.0,Flat,3
Eastern Metro,Yarra Ranges,2019Q1,34.0,415.0,Flat,3
Eastern Metro,Yarra Ranges,2019Q2,37.0,420.0,Flat,3
Eastern Metro,Yarra Ranges,2019Q3,43.0,425.0,Flat,3
Eastern Metro,Yarra Ranges,2019Q4,46.0,415.0,Flat,3
Eastern Metro,Yarra Ranges,2020Q1,40.0,435.0,Flat,3
Eastern Metro,Yarra Ranges,2020Q2,23.0,400.0,Flat,3
Eastern Metro,Yarra Ranges,2020Q3,25.0,440.0,Flat,3
Eastern Metro,Yarra Ranges,2020Q4,47.0,440.0,Flat,3
Eastern Metro,Yarra Ranges,2021Q1,37.0,440.0,Flat,3
Eastern Metro,Yarra Ranges,2021Q2,27.0,460.0,Flat,3
Eastern Metro,Yarra Ranges,2021Q3,38.0,460.0,Flat,3
Eastern Metro,Yarra Ranges,2021Q4,45.0,470.0,Flat,3
Eastern Metro,Yarra Ranges,2022Q1,46.0,450.0,Flat,3
Eastern Metro,Yarra Ranges,2022Q2,36.0,475.0,Flat,3
Eastern Metro,Yarra Ranges,2022Q3,35.0,485.0,Flat,3
Eastern Metro,Yarra Ranges,2022Q4,43.0,520.0,Flat,3
Eastern Metro,Yarra Ranges,2023Q1,42.0,525.0,Flat,3
Eastern Metro,Yarra Ranges,2023Q2,37.0,530.0,Flat,3
Eastern Metro,Yarra Ranges,2023Q3,46.0,550.0,Flat,3
Eastern Metro,Yarra Ranges,2023Q4,21.0,540.0,Flat,3
Eastern Metro,Yarra Ranges,2024Q1,35.0,570.0,Flat,3
Eastern Metro,Yarra Ranges,2024Q2,32.0,600.0,Flat,3
Eastern Metro,Yarra Ranges,2024Q3,30.0,610.0,Flat,3
Eastern Metro,Yarra Ranges,2024Q4,41.0,630.0,Flat,3
Southern Metro,Bayside,1999Q2,48.0,288.0,Flat,3
Southern Metro,Bayside,1999Q3,56.0,295.0,Flat,3
Southern Metro,Bayside,1999Q4,49.0,285.0,Flat,3
Southern Metro,Bayside,2000Q1,62.0,285.0,Flat,3
Southern Metro,Bayside,2000Q2,59.0,320.0,Flat,3
Southern Metro,Bayside,2000Q3,62.0,300.0,Flat,3
Southern Metro,Bayside,2000Q4,46.0,310.0,Flat,3
Southern Metro,Bayside,2001Q1,55.0,330.0,Flat,3
Southern Metro,Bayside,2001Q2,46.0,310.0,Flat,3
Southern Metro,Bayside,2001Q3,48.0,320.0,Flat,3
Southern Metro,Bayside,2001Q4,51.0,325.0,Flat,3
Southern Metro,Bayside,2002Q1,55.0,285.0,Flat,3
Southern Metro,Bayside,2002Q2,46.0,300.0,Flat,3
Southern Metro,Bayside,2002Q3,45.0,310.0,Flat,3
Southern Metro,Bayside,2002Q4,56.0,320.0,Flat,3
Southern Metro,Bayside,2003Q1,66.0,320.0,Flat,3
Southern Metro,Bayside,2003Q2,59.0,300.0,Flat,3
Southern Metro,Bayside,2003Q3,68.0,345.0,Flat,3
Southern Metro,Bayside,2003Q4,42.0,350.0,Flat,3
Southern Metro,Bayside,2004Q1,40.0,313.0,Flat,3
Southern Metro,Bayside,2004Q2,45.0,330.0,Flat,3
Southern Metro,Bayside,2004Q3,65.0,325.0,Flat,3
Southern Metro,Bayside,2004Q4,53.0,320.0,Flat,3
Southern Metro,Bayside,2005Q1,50.0,335.0,Flat,3
Southern Metro,Bayside,2005Q2,54.0,363.0,Flat,3
Southern Metro,Bayside,2005Q3,51.0,365.0,Flat,3
Southern Metro,Bayside,2005Q4,62.0,350.0,Flat,3
Southern Metro,Bayside,2006Q1,44.0,378.0,Flat,3
Southern Metro,Bayside,2006Q2,45.0,365.0,Flat,3
Southern Metro,Bayside,2006Q3,45.0,360.0,Flat,3
Southern Metro,Bayside,2006Q4,40.0,440.0,Flat,3
Southern Metro,Bayside,2007Q1,56.0,450.0,Flat,3
Southern Metro,Bayside,2007Q2,44.0,455.0,Flat,3
Southern Metro,Bayside,2007Q3,46.0,455.0,Flat,3
Southern Metro,Bayside,2007Q4,56.0,423.0,Flat,3
Southern Metro,Bayside,2008Q1,54.0,465.0,Flat,3
Southern Metro,Bayside,2008Q2,41.0,520.0,Flat,3
Southern Metro,Bayside,2008Q3,44.0,505.0,Flat,3
Southern Metro,Bayside,2008Q4,46.0,425.0,Flat,3
Southern Metro,Bayside,2009Q1,44.0,500.0,Flat,3
Southern Metro,Bayside,2009Q2,51.0,500.0,Flat,3
Southern Metro,Bayside,2009Q3,52.0,460.0,Flat,3
Southern Metro,Bayside,2009Q4,41.0,525.0,Flat,3
Southern Metro,Bayside,2010Q1,52.0,510.0,Flat,3
Southern Metro,Bayside,2010Q2,55.0,470.0,Flat,3
Southern Metro,Bayside,2010Q3,61.0,510.0,Flat,3
Southern Metro,Bayside,2010Q4,61.0,510.0,Flat,3
Southern Metro,Bayside,2011Q1,61.0,550.0,Flat,3
Southern Metro,Bayside,2011Q2,52.0,548.0,Flat,3
Southern Metro,Bayside,2011Q3,81.0,580.0,Flat,3
Southern Metro,Bayside,2011Q4,58.0,575.0,Flat,3
Southern Metro,Bayside,2012Q1,75.0,550.0,Flat,3
Southern Metro,Bayside,2012Q2,71.0,550.0,Flat,3
Southern Metro,Bayside,2012Q3,76.0,615.0,Flat,3
Southern Metro,Bayside,2012Q4,64.0,547.0,Flat,3
Southern Metro,Bayside,2013Q1,74.0,595.0,Flat,3
Southern Metro,Bayside,2013Q2,54.0,528.0,Flat,3
Southern Metro,Bayside,2013Q3,75.0,575.0,Flat,3
Southern Metro,Bayside,2013Q4,83.0,575.0,Flat,3
Southern Metro,Bayside,2014Q1,83.0,600.0,Flat,3
Southern Metro,Bayside,2014Q2,66.0,575.0,Flat,3
Southern Metro,Bayside,2014Q3,73.0,560.0,Flat,3
Southern Metro,Bayside,2014Q4,89.0,650.0,Flat,3
Southern Metro,Bayside,2015Q1,84.0,628.0,Flat,3
Southern Metro,Bayside,2015Q2,78.0,620.0,Flat,3
Southern Metro,Bayside,2015Q3,77.0,595.0,Flat,3
Southern Metro,Bayside,2015Q4,69.0,625.0,Flat,3
Southern Metro,Bayside,2016Q1,78.0,600.0,Flat,3
Southern Metro,Bayside,2016Q2,63.0,690.0,Flat,3
Southern Metro,Bayside,2016Q3,79.0,650.0,Flat,3
Southern Metro,Bayside,2016Q4,85.0,621.0,Flat,3
Southern Metro,Bayside,2017Q1,80.0,655.0,Flat,3
Southern Metro,Bayside,2017Q2,63.0,670.0,Flat,3
Southern Metro,Bayside,2017Q3,74.0,650.0,Flat,3
Southern Metro,Bayside,2017Q4,59.0,675.0,Flat,3
Southern Metro,Bayside,2018Q1,77.0,700.0,Flat,3
Southern Metro,Bayside,2018Q2,89.0,670.0,Flat,3
Southern Metro,Bayside,2018Q3,94.0,650.0,Flat,3
Southern Metro,Bayside,2018Q4,54.0,688.0,Flat,3
Southern Metro,Bayside,2019Q1,83.0,650.0,Flat,3
Southern Metro,Bayside,2019Q2,59.0,700.0,Flat,3
Southern Metro,Bayside,2019Q3,71.0,640.0,Flat,3
