Region,LGA,Quarter,Count,Median,Property Type,Number of Bedrooms
Eastern Metro,Monash,2001Q1,367.0,175.0,Flat,2
Eastern Metro,Monash,2001Q2,247.0,180.0,Flat,2
Eastern Metro,Monash,2001Q3,269.0,180.0,Flat,2
Eastern Metro,Monash,2001Q4,265.0,185.0,Flat,2
Eastern Metro,Monash,2002Q1,370.0,185.0,Flat,2
Eastern Metro,Monash,2002Q2,249.0,190.0,Flat,2
Eastern Metro,Monash,2002Q3,284.0,190.0,Flat,2
Eastern Metro,Monash,2002Q4,258.0,190.0,Flat,2
Eastern Metro,Monash,2003Q1,351.0,190.0,Flat,2
Eastern Metro,Monash,2003Q2,248.0,195.0,Flat,2
Eastern Metro,Monash,2003Q3,288.0,200.0,Flat,2
Eastern Metro,Monash,2003Q4,264.0,200.0,Flat,2
Eastern Metro,Monash,2004Q1,399.0,200.0,Flat,2
Eastern Metro,Monash,2004Q2,196.0,210.0,Flat,2
Eastern Metro,Monash,2004Q3,245.0,195.0,Flat,2
Eastern Metro,Monash,2004Q4,286.0,203.0,Flat,2
Eastern Metro,Monash,2005Q1,385.0,210.0,Flat,2
Eastern Metro,Monash,2005Q2,263.0,220.0,Flat,2
Eastern Metro,Monash,2005Q3,296.0,210.0,Flat,2
Eastern Metro,Monash,2005Q4,238.0,220.0,Flat,2
Eastern Metro,Monash,2006Q1,381.0,225.0,Flat,2
Eastern Metro,Monash,2006Q2,216.0,230.0,Flat,2
Eastern Metro,Monash,2006Q3,222.0,235.0,Flat,2
Eastern Metro,Monash,2006Q4,275.0,240.0,Flat,2
Eastern Metro,Monash,2007Q1,334.0,240.0,Flat,2
Eastern Metro,Monash,2007Q2,202.0,250.0,Flat,2
Eastern Metro,Monash,2007Q3,215.0,260.0,Flat,2
Eastern Metro,Monash,2007Q4,232.0,260.0,Flat,2
Eastern Metro,Monash,2008Q1,331.0,280.0,Flat,2
Eastern Metro,Monash,2008Q2,260.0,290.0,Flat,2
Eastern Metro,Monash,2008Q3,258.0,300.0,Flat,2
Eastern Metro,Monash,2008Q4,244.0,303.0,Flat,2
Eastern Metro,Monash,2009Q1,322.0,310.0,Flat,2
Eastern Metro,Monash,2009Q2,245.0,300.0,Flat,2
Eastern Metro,Monash,2009Q3,250.0,310.0,Flat,2
Eastern Metro,Monash,2009Q4,260.0,310.0,Flat,2
Eastern Metro,Monash,2010Q1,373.0,320.0,Flat,2
Eastern Metro,Monash,2010Q2,287.0,320.0,Flat,2
Eastern Metro,Monash,2010Q3,271.0,330.0,Flat,2
Eastern Metro,Monash,2010Q4,272.0,330.0,Flat,2
Eastern Metro,Monash,2011Q1,391.0,335.0,Flat,2
Eastern Metro,Monash,2011Q2,236.0,330.0,Flat,2
Eastern Metro,Monash,2011Q3,325.0,340.0,Flat,2
Eastern Metro,Monash,2011Q4,279.0,340.0,Flat,2
Eastern Metro,Monash,2012Q1,354.0,350.0,Flat,2
Eastern Metro,Monash,2012Q2,289.0,345.0,Flat,2
Eastern Metro,Monash,2012Q3,278.0,345.0,Flat,2
Eastern Metro,Monash,2012Q4,294.0,340.0,Flat,2
Eastern Metro,Monash,2013Q1,426.0,350.0,Flat,2
Eastern Metro,Monash,2013Q2,299.0,350.0,Flat,2
Eastern Metro,Monash,2013Q3,349.0,350.0,Flat,2
Eastern Metro,Monash,2013Q4,285.0,350.0,Flat,2
Eastern Metro,Monash,2014Q1,408.0,360.0,Flat,2
Eastern Metro,Monash,2014Q2,292.0,360.0,Flat,2
Eastern Metro,Monash,2014Q3,325.0,360.0,Flat,2
Eastern Metro,Monash,2014Q4,324.0,360.0,Flat,2
Eastern Metro,Monash,2015Q1,450.0,365.0,Flat,2
Eastern Metro,Monash,2015Q2,334.0,360.0,Flat,2
Eastern Metro,Monash,2015Q3,333.0,360.0,Flat,2
Eastern Metro,Monash,2015Q4,355.0,370.0,Flat,2
Eastern Metro,Monash,2016Q1,465.0,380.0,Flat,2
Eastern Metro,Monash,2016Q2,338.0,380.0,Flat,2
Eastern Metro,Monash,2016Q3,410.0,380.0,Flat,2
Eastern Metro,Monash,2016Q4,329.0,385.0,Flat,2
Eastern Metro,Monash,2017Q1,454.0,385.0,Flat,2
Eastern Metro,Monash,2017Q2,355.0,400.0,Flat,2
Eastern Metro,Monash,2017Q3,367.0,390.0,Flat,2
Eastern Metro,Monash,2017Q4,331.0,391.0,Flat,2
Eastern Metro,Monash,2018Q1,465.0,400.0,Flat,2
Eastern Metro,Monash,2018Q2,312.0,400.0,Flat,2
Eastern Metro,Monash,2018Q3,372.0,410.0,Flat,2
Eastern Metro,Monash,2018Q4,307.0,400.0,Flat,2
Eastern Metro,Monash,2019Q1,458.0,410.0,Flat,2
Eastern Metro,Monash,2019Q2,297.0,410.0,Flat,2
Eastern Metro,Monash,2019Q3,369.0,410.0,Flat,2
Eastern Metro,Monash,2019Q4,325.0,415.0,Flat,2
Eastern Metro,Monash,2020Q1,657.0,450.0,Flat,2
Eastern Metro,Monash,2020Q2,319.0,405.0,Flat,2
Eastern Metro,Monash,2020Q3,413.0,400.0,Flat,2
Eastern Metro,Monash,2020Q4,467.0,399.0,Flat,2
Eastern Metro,Monash,2021Q1,672.0,391.0,Flat,2
Eastern Metro,Monash,2021Q2,587.0,380.0,Flat,2
Eastern Metro,Monash,2021Q3,446.0,390.0,Flat,2
Eastern Metro,Monash,2021Q4,539.0,390.0,Flat,2
Eastern Metro,Monash,2022Q1,643.0,414.0,Flat,2
Eastern Metro,Monash,2022Q2,482.0,420.0,Flat,2
Eastern Metro,Monash,2022Q3,440.0,435.0,Flat,2
Eastern Metro,Monash,2022Q4,399.0,450.0,Flat,2
Eastern Metro,Monash,2023Q1,483.0,480.0,Flat,2
Eastern Metro,Monash,2023Q2,336.0,500.0,Flat,2
Eastern Metro,Monash,2023Q3,357.0,520.0,Flat,2
Eastern Metro,Monash,2023Q4,347.0,530.0,Flat,2
Eastern Metro,Monash,2024Q1,460.0,563.0,Flat,2
Eastern Metro,Monash,2024Q2,306.0,565.0,Flat,2
Eastern Metro,Monash,2024Q3,435.0,570.0,Flat,2
Eastern Metro,Monash,2024Q4,376.0,560.0,Flat,2
Eastern Metro,Whitehorse,1999Q2,321.0,165.0,Flat,2
Eastern Metro,Whitehorse,1999Q3,302.0,165.0,Flat,2
Eastern Metro,Whitehorse,1999Q4,315.0,170.0,Flat,2
Eastern Metro,Whitehorse,2000Q1,383.0,170.0,Flat,2
Eastern Metro,Whitehorse,2000Q2,302.0,170.0,Flat,2
Eastern Metro,Whitehorse,2000Q3,310.0,175.0,Flat,2
Eastern Metro,Whitehorse,2000Q4,304.0,170.0,Flat,2
Eastern Metro,Whitehorse,2001Q1,371.0,175.0,Flat,2
Eastern Metro,Whitehorse,2001Q2,289.0,180.0,Flat,2
Eastern Metro,Whitehorse,2001Q3,302.0,183.0,Flat,2
Eastern Metro,Whitehorse,2001Q4,303.0,185.0,Flat,2
Eastern Metro,Whitehorse,2002Q1,353.0,190.0,Flat,2
Eastern Metro,Whitehorse,2002Q2,275.0,190.0,Flat,2
Eastern Metro,Whitehorse,2002Q3,319.0,195.0,Flat,2
Eastern Metro,Whitehorse,2002Q4,283.0,190.0,Flat,2
Eastern Metro,Whitehorse,2003Q1,374.0,191.0,Flat,2
Eastern Metro,Whitehorse,2003Q2,287.0,195.0,Flat,2
Eastern Metro,Whitehorse,2003Q3,298.0,200.0,Flat,2
Eastern Metro,Whitehorse,2003Q4,287.0,200.0,Flat,2
Eastern Metro,Whitehorse,2004Q1,363.0,200.0,Flat,2
Eastern Metro,Whitehorse,2004Q2,264.0,200.0,Flat,2
Eastern Metro,Whitehorse,2004Q3,289.0,200.0,Flat,2
Eastern Metro,Whitehorse,2004Q4,275.0,200.0,Flat,2
Eastern Metro,Whitehorse,2005Q1,336.0,210.0,Flat,2
Eastern Metro,Whitehorse,2005Q2,273.0,210.0,Flat,2
Eastern Metro,Whitehorse,2005Q3,311.0,210.0,Flat,2
Eastern Metro,Whitehorse,2005Q4,271.0,210.0,Flat,2
Eastern Metro,Whitehorse,2006Q1,302.0,215.0,Flat,2
Eastern Metro,Whitehorse,2006Q2,253.0,220.0,Flat,2
Eastern Metro,Whitehorse,2006Q3,266.0,230.0,Flat,2
Eastern Metro,Whitehorse,2006Q4,254.0,230.0,Flat,2
Eastern Metro,Whitehorse,2007Q1,303.0,245.0,Flat,2
Eastern Metro,Whitehorse,2007Q2,252.0,250.0,Flat,2
Eastern Metro,Whitehorse,2007Q3,241.0,255.0,Flat,2
Eastern Metro,Whitehorse,2007Q4,262.0,270.0,Flat,2
Eastern Metro,Whitehorse,2008Q1,317.0,280.0,Flat,2
Eastern Metro,Whitehorse,2008Q2,209.0,290.0,Flat,2
Eastern Metro,Whitehorse,2008Q3,250.0,290.0,Flat,2
Eastern Metro,Whitehorse,2008Q4,237.0,290.0,Flat,2
Eastern Metro,Whitehorse,2009Q1,317.0,300.0,Flat,2
Eastern Metro,Whitehorse,2009Q2,283.0,300.0,Flat,2
Eastern Metro,Whitehorse,2009Q3,267.0,300.0,Flat,2
Eastern Metro,Whitehorse,2009Q4,256.0,310.0,Flat,2
Eastern Metro,Whitehorse,2010Q1,299.0,320.0,Flat,2
Eastern Metro,Whitehorse,2010Q2,286.0,320.0,Flat,2
Eastern Metro,Whitehorse,2010Q3,289.0,320.0,Flat,2
Eastern Metro,Whitehorse,2010Q4,341.0,320.0,Flat,2
Eastern Metro,Whitehorse,2011Q1,351.0,335.0,Flat,2
Eastern Metro,Whitehorse,2011Q2,277.0,330.0,Flat,2
Eastern Metro,Whitehorse,2011Q3,323.0,340.0,Flat,2
Eastern Metro,Whitehorse,2011Q4,320.0,340.0,Flat,2
Eastern Metro,Whitehorse,2012Q1,448.0,343.0,Flat,2
Eastern Metro,Whitehorse,2012Q2,314.0,350.0,Flat,2
Eastern Metro,Whitehorse,2012Q3,306.0,345.0,Flat,2
Eastern Metro,Whitehorse,2012Q4,323.0,340.0,Flat,2
Eastern Metro,Whitehorse,2013Q1,441.0,350.0,Flat,2
Eastern Metro,Whitehorse,2013Q2,360.0,350.0,Flat,2
Eastern Metro,Whitehorse,2013Q3,337.0,350.0,Flat,2
Eastern Metro,Whitehorse,2013Q4,348.0,353.0,Flat,2
Eastern Metro,Whitehorse,2014Q1,530.0,365.0,Flat,2
Eastern Metro,Whitehorse,2014Q2,385.0,355.0,Flat,2
Eastern Metro,Whitehorse,2014Q3,404.0,355.0,Flat,2
Eastern Metro,Whitehorse,2014Q4,382.0,370.0,Flat,2
Eastern Metro,Whitehorse,2015Q1,452.0,370.0,Flat,2
Eastern Metro,Whitehorse,2015Q2,435.0,370.0,Flat,2
Eastern Metro,Whitehorse,2015Q3,415.0,370.0,Flat,2
Eastern Metro,Whitehorse,2015Q4,450.0,373.0,Flat,2
Eastern Metro,Whitehorse,2016Q1,513.0,390.0,Flat,2
Eastern Metro,Whitehorse,2016Q2,394.0,380.0,Flat,2
Eastern Metro,Whitehorse,2016Q3,509.0,380.0,Flat,2
Eastern Metro,Whitehorse,2016Q4,463.0,390.0,Flat,2
Eastern Metro,Whitehorse,2017Q1,553.0,390.0,Flat,2
Eastern Metro,Whitehorse,2017Q2,463.0,400.0,Flat,2
Eastern Metro,Whitehorse,2017Q3,519.0,410.0,Flat,2
Eastern Metro,Whitehorse,2017Q4,538.0,420.0,Flat,2
Eastern Metro,Whitehorse,2018Q1,780.0,430.0,Flat,2
Eastern Metro,Whitehorse,2018Q2,459.0,420.0,Flat,2
Eastern Metro,Whitehorse,2018Q3,505.0,420.0,Flat,2
Eastern Metro,Whitehorse,2018Q4,515.0,415.0,Flat,2
Eastern Metro,Whitehorse,2019Q1,616.0,430.0,Flat,2
Eastern Metro,Whitehorse,2019Q2,457.0,420.0,Flat,2
Eastern Metro,Whitehorse,2019Q3,490.0,425.0,Flat,2
Eastern Metro,Whitehorse,2019Q4,546.0,430.0,Flat,2
Eastern Metro,Whitehorse,2020Q1,644.0,450.0,Flat,2
Eastern Metro,Whitehorse,2020Q2,423.0,410.0,Flat,2
Eastern Metro,Whitehorse,2020Q3,462.0,400.0,Flat,2
Eastern Metro,Whitehorse,2020Q4,563.0,400.0,Flat,2
Eastern Metro,Whitehorse,2021Q1,744.0,395.0,Flat,2
Eastern Metro,Whitehorse,2021Q2,655.0,385.0,Flat,2
Eastern Metro,Whitehorse,2021Q3,623.0,400.0,Flat,2
Eastern Metro,Whitehorse,2021Q4,653.0,400.0,Flat,2
Eastern Metro,Whitehorse,2022Q1,780.0,415.0,Flat,2
Eastern Metro,Whitehorse,2022Q2,600.0,430.0,Flat,2
Eastern Metro,Whitehorse,2022Q3,646.0,430.0,Flat,2
Eastern Metro,Whitehorse,2022Q4,528.0,450.0,Flat,2
Eastern Metro,Whitehorse,2023Q1,568.0,480.0,Flat,2
Eastern Metro,Whitehorse,2023Q2,520.0,510.0,Flat,2
Eastern Metro,Whitehorse,2023Q3,560.0,550.0,Flat,2
Eastern Metro,Whitehorse,2023Q4,494.0,550.0,Flat,2
Eastern Metro,Whitehorse,2024Q1,593.0,550.0,Flat,2
Eastern Metro,Whitehorse,2024Q2,462.0,580.0,Flat,2
Eastern Metro,Whitehorse,2024Q3,522.0,580.0,Flat,2
Eastern Metro,Whitehorse,2024Q4,485.0,560.0,Flat,2
Eastern Metro,Yarra Ranges,1999Q2,79.0,135.0,Flat,2
Eastern Metro,Yarra Ranges,1999Q3,48.0,130.0,Flat,2
Eastern Metro,Yarra Ranges,1999Q4,72.0,135.0,Flat,2
Eastern Metro,Yarra Ranges,2000Q1,81.0,140.0,Flat,2
Eastern Metro,Yarra Ranges,2000Q2,86.0,140.0,Flat,2
Eastern Metro,Yarra Ranges,2000Q3,93.0,140.0,Flat,2
Eastern Metro,Yarra Ranges,2000Q4,87.0,140.0,Flat,2
Eastern Metro,Yarra Ranges,2001Q1,69.0,145.0,Flat,2
Eastern Metro,Yarra Ranges,2001Q2,71.0,150.0,Flat,2
Eastern Metro,Yarra Ranges,2001Q3,82.0,150.0,Flat,2
Eastern Metro,Yarra Ranges,2001Q4,74.0,150.0,Flat,2
Eastern Metro,Yarra Ranges,2002Q1,62.0,150.0,Flat,2
Eastern Metro,Yarra Ranges,2002Q2,68.0,155.0,Flat,2
Eastern Metro,Yarra Ranges,2002Q3,92.0,150.0,Flat,2
Eastern Metro,Yarra Ranges,2002Q4,75.0,160.0,Flat,2
Eastern Metro,Yarra Ranges,2003Q1,94.0,155.0,Flat,2
Eastern Metro,Yarra Ranges,2003Q2,74.0,160.0,Flat,2
Eastern Metro,Yarra Ranges,2003Q3,74.0,160.0,Flat,2
Eastern Metro,Yarra Ranges,2003Q4,86.0,168.0,Flat,2
Eastern Metro,Yarra Ranges,2004Q1,74.0,165.0,Flat,2
Eastern Metro,Yarra Ranges,2004Q2,75.0,165.0,Flat,2
Eastern Metro,Yarra Ranges,2004Q3,77.0,165.0,Flat,2
Eastern Metro,Yarra Ranges,2004Q4,63.0,175.0,Flat,2
Eastern Metro,Yarra Ranges,2005Q1,73.0,170.0,Flat,2
Eastern Metro,Yarra Ranges,2005Q2,67.0,170.0,Flat,2
Eastern Metro,Yarra Ranges,2005Q3,78.0,175.0,Flat,2
Eastern Metro,Yarra Ranges,2005Q4,63.0,180.0,Flat,2
Eastern Metro,Yarra Ranges,2006Q1,67.0,175.0,Flat,2
Eastern Metro,Yarra Ranges,2006Q2,58.0,180.0,Flat,2
Eastern Metro,Yarra Ranges,2006Q3,71.0,180.0,Flat,2
Eastern Metro,Yarra Ranges,2006Q4,75.0,190.0,Flat,2
Eastern Metro,Yarra Ranges,2007Q1,70.0,195.0,Flat,2
Eastern Metro,Yarra Ranges,2007Q2,64.0,190.0,Flat,2
Eastern Metro,Yarra Ranges,2007Q3,67.0,210.0,Flat,2
Eastern Metro,Yarra Ranges,2007Q4,72.0,223.0,Flat,2
Eastern Metro,Yarra Ranges,2008Q1,77.0,225.0,Flat,2
Eastern Metro,Yarra Ranges,2008Q2,73.0,230.0,Flat,2
Eastern Metro,Yarra Ranges,2008Q3,71.0,230.0,Flat,2
Eastern Metro,Yarra Ranges,2008Q4,57.0,240.0,Flat,2
Eastern Metro,Yarra Ranges,2009Q1,75.0,250.0,Flat,2
Eastern Metro,Yarra Ranges,2009Q2,62.0,245.0,Flat,2
Eastern Metro,Yarra Ranges,2009Q3,68.0,248.0,Flat,2
Eastern Metro,Yarra Ranges,2009Q4,67.0,260.0,Flat,2
Eastern Metro,Yarra Ranges,2010Q1,77.0,265.0,Flat,2
Eastern Metro,Yarra Ranges,2010Q2,72.0,260.0,Flat,2
Eastern Metro,Yarra Ranges,2010Q3,64.0,265.0,Flat,2
Eastern Metro,Yarra Ranges,2010Q4,64.0,278.0,Flat,2
Eastern Metro,Yarra Ranges,2011Q1,57.0,280.0,Flat,2
Eastern Metro,Yarra Ranges,2011Q2,70.0,273.0,Flat,2
Eastern Metro,Yarra Ranges,2011Q3,72.0,275.0,Flat,2
Eastern Metro,Yarra Ranges,2011Q4,74.0,290.0,Flat,2
Eastern Metro,Yarra Ranges,2012Q1,65.0,285.0,Flat,2
Eastern Metro,Yarra Ranges,2012Q2,80.0,280.0,Flat,2
Eastern Metro,Yarra Ranges,2012Q3,79.0,275.0,Flat,2
Eastern Metro,Yarra Ranges,2012Q4,76.0,288.0,Flat,2
Eastern Metro,Yarra Ranges,2013Q1,68.0,297.0,Flat,2
Eastern Metro,Yarra Ranges,2013Q2,68.0,295.0,Flat,2
Eastern Metro,Yarra Ranges,2013Q3,75.0,285.0,Flat,2
Eastern Metro,Yarra Ranges,2013Q4,105.0,300.0,Flat,2
Eastern Metro,Yarra Ranges,2014Q1,90.0,300.0,Flat,2
Eastern Metro,Yarra Ranges,2014Q2,75.0,300.0,Flat,2
Eastern Metro,Yarra Ranges,2014Q3,84.0,293.0,Flat,2
Eastern Metro,Yarra Ranges,2014Q4,61.0,320.0,Flat,2
Eastern Metro,Yarra Ranges,2015Q1,72.0,320.0,Flat,2
Eastern Metro,Yarra Ranges,2015Q2,81.0,315.0,Flat,2
Eastern Metro,Yarra Ranges,2015Q3,81.0,320.0,Flat,2
Eastern Metro,Yarra Ranges,2015Q4,102.0,310.0,Flat,2
Eastern Metro,Yarra Ranges,2016Q1,67.0,310.0,Flat,2
Eastern Metro,Yarra Ranges,2016Q2,76.0,320.0,Flat,2
Eastern Metro,Yarra Ranges,2016Q3,89.0,335.0,Flat,2
Eastern Metro,Yarra Ranges,2016Q4,86.0,328.0,Flat,2
Eastern Metro,Yarra Ranges,2017Q1,80.0,325.0,Flat,2
Eastern Metro,Yarra Ranges,2017Q2,86.0,350.0,Flat,2
Eastern Metro,Yarra Ranges,2017Q3,96.0,343.0,Flat,2
Eastern Metro,Yarra Ranges,2017Q4,75.0,350.0,Flat,2
Eastern Metro,Yarra Ranges,2018Q1,78.0,350.0,Flat,2
Eastern Metro,Yarra Ranges,2018Q2,77.0,345.0,Flat,2
Eastern Metro,Yarra Ranges,2018Q3,76.0,350.0,Flat,2
Eastern Metro,Yarra Ranges,2018Q4,61.0,365.0,Flat,2
Eastern Metro,Yarra Ranges,2019Q1,67.0,340.0,Flat,2
Eastern Metro,Yarra Ranges,2019Q2,64.0,351.0,Flat,2
Eastern Metro,Yarra Ranges,2019Q3,82.0,370.0,Flat,2
Eastern Metro,Yarra Ranges,2019Q4,78.0,360.0,Flat,2
Eastern Metro,Yarra Ranges,2020Q1,75.0,370.0,Flat,2
Eastern Metro,Yarra Ranges,2020Q2,59.0,360.0,Flat,2
Eastern Metro,Yarra Ranges,2020Q3,58.0,368.0,Flat,2
Eastern Metro,Yarra Ranges,2020Q4,71.0,375.0,Flat,2
Eastern Metro,Yarra Ranges,2021Q1,60.0,368.0,Flat,2
Eastern Metro,Yarra Ranges,2021Q2,65.0,370.0,Flat,2
Eastern Metro,Yarra Ranges,2021Q3,81.0,370.0,Flat,2
Eastern Metro,Yarra Ranges,2021Q4,51.0,400.0,Flat,2
Eastern Metro,Yarra Ranges,2022Q1,61.0,390.0,Flat,2
Eastern Metro,Yarra Ranges,2022Q2,52.0,393.0,Flat,2
Eastern Metro,Yarra Ranges,2022Q3,76.0,400.0,Flat,2
Eastern Metro,Yarra Ranges,2022Q4,60.0,400.0,Flat,2
Eastern Metro,Yarra Ranges,2023Q1,47.0,420.0,Flat,2
Eastern Metro,Yarra Ranges,2023Q2,55.0,425.0,Flat,2
Eastern Metro,Yarra Ranges,2023Q3,57.0,450.0,Flat,2
Eastern Metro,Yarra Ranges,2023Q4,57.0,430.0,Flat,2
Eastern Metro,Yarra Ranges,2024Q1,59.0,480.0,Flat,2
Eastern Metro,Yarra Ranges,2024Q2,40.0,488.0,Flat,2
Eastern Metro,Yarra Ranges,2024Q3,40.0,480.0,Flat,2
Eastern Metro,Yarra Ranges,2024Q4,35.0,500.0,Flat,2
Southern Metro,Bayside,1999Q2,157.0,200.0,Flat,2
Southern Metro,Bayside,1999Q3,153.0,200.0,Flat,2
Southern Metro,Bayside,1999Q4,168.0,205.0,Flat,2
Southern Metro,Bayside,2000Q1,157.0,200.0,Flat,2
Southern Metro,Bayside,2000Q2,143.0,220.0,Flat,2
Southern Metro,Bayside,2000Q3,189.0,220.0,Flat,2
Southern Metro,Bayside,2000Q4,168.0,217.0,Flat,2
Southern Metro,Bayside,2001Q1,185.0,220.0,Flat,2
Southern Metro,Bayside,2001Q2,175.0,230.0,Flat,2
Southern Metro,Bayside,2001Q3,173.0,230.0,Flat,2
Southern Metro,Bayside,2001Q4,169.0,220.0,Flat,2
Southern Metro,Bayside,2002Q1,178.0,230.0,Flat,2
Southern Metro,Bayside,2002Q2,161.0,230.0,Flat,2
Southern Metro,Bayside,2002Q3,180.0,230.0,Flat,2
Southern Metro,Bayside,2002Q4,168.0,230.0,Flat,2
Southern Metro,Bayside,2003Q1,217.0,230.0,Flat,2
Southern Metro,Bayside,2003Q2,181.0,230.0,Flat,2
Southern Metro,Bayside,2003Q3,189.0,235.0,Flat,2
Southern Metro,Bayside,2003Q4,161.0,245.0,Flat,2
Southern Metro,Bayside,2004Q1,195.0,245.0,Flat,2
Southern Metro,Bayside,2004Q2,149.0,240.0,Flat,2
Southern Metro,Bayside,2004Q3,188.0,235.0,Flat,2
Southern Metro,Bayside,2004Q4,187.0,250.0,Flat,2
Southern Metro,Bayside,2005Q1,230.0,250.0,Flat,2
Southern Metro,Bayside,2005Q2,171.0,250.0,Flat,2
Southern Metro,Bayside,2005Q3,168.0,265.0,Flat,2
Southern Metro,Bayside,2005Q4,193.0,250.0,Flat,2
Southern Metro,Bayside,2006Q1,178.0,270.0,Flat,2
Southern Metro,Bayside,2006Q2,134.0,280.0,Flat,2
Southern Metro,Bayside,2006Q3,149.0,280.0,Flat,2
Southern Metro,Bayside,2006Q4,146.0,288.0,Flat,2
Southern Metro,Bayside,2007Q1,199.0,300.0,Flat,2
Southern Metro,Bayside,2007Q2,159.0,300.0,Flat,2
Southern Metro,Bayside,2007Q3,164.0,300.0,Flat,2
Southern Metro,Bayside,2007Q4,175.0,325.0,Flat,2
Southern Metro,Bayside,2008Q1,190.0,340.0,Flat,2
Southern Metro,Bayside,2008Q2,174.0,350.0,Flat,2
Southern Metro,Bayside,2008Q3,172.0,350.0,Flat,2
Southern Metro,Bayside,2008Q4,166.0,360.0,Flat,2
Southern Metro,Bayside,2009Q1,174.0,360.0,Flat,2
Southern Metro,Bayside,2009Q2,151.0,360.0,Flat,2
Southern Metro,Bayside,2009Q3,180.0,355.0,Flat,2
Southern Metro,Bayside,2009Q4,151.0,380.0,Flat,2
Southern Metro,Bayside,2010Q1,164.0,380.0,Flat,2
Southern Metro,Bayside,2010Q2,173.0,380.0,Flat,2
Southern Metro,Bayside,2010Q3,175.0,375.0,Flat,2
Southern Metro,Bayside,2010Q4,177.0,399.0,Flat,2
Southern Metro,Bayside,2011Q1,193.0,400.0,Flat,2
Southern Metro,Bayside,2011Q2,159.0,400.0,Flat,2
Southern Metro,Bayside,2011Q3,213.0,400.0,Flat,2
Southern Metro,Bayside,2011Q4,190.0,400.0,Flat,2
Southern Metro,Bayside,2012Q1,206.0,400.0,Flat,2
Southern Metro,Bayside,2012Q2,183.0,420.0,Flat,2
Southern Metro,Bayside,2012Q3,228.0,413.0,Flat,2
Southern Metro,Bayside,2012Q4,233.0,398.0,Flat,2
Southern Metro,Bayside,2013Q1,260.0,400.0,Flat,2
Southern Metro,Bayside,2013Q2,216.0,410.0,Flat,2
Southern Metro,Bayside,2013Q3,257.0,395.0,Flat,2
Southern Metro,Bayside,2013Q4,257.0,400.0,Flat,2
Southern Metro,Bayside,2014Q1,336.0,440.0,Flat,2
Southern Metro,Bayside,2014Q2,267.0,410.0,Flat,2
Southern Metro,Bayside,2014Q3,268.0,430.0,Flat,2
Southern Metro,Bayside,2014Q4,270.0,420.0,Flat,2
Southern Metro,Bayside,2015Q1,301.0,430.0,Flat,2
Southern Metro,Bayside,2015Q2,282.0,400.0,Flat,2
Southern Metro,Bayside,2015Q3,258.0,420.0,Flat,2
Southern Metro,Bayside,2015Q4,248.0,435.0,Flat,2
Southern Metro,Bayside,2016Q1,285.0,440.0,Flat,2
Southern Metro,Bayside,2016Q2,269.0,450.0,Flat,2
Southern Metro,Bayside,2016Q3,311.0,460.0,Flat,2
Southern Metro,Bayside,2016Q4,274.0,450.0,Flat,2
Southern Metro,Bayside,2017Q1,287.0,455.0,Flat,2
Southern Metro,Bayside,2017Q2,273.0,479.0,Flat,2
Southern Metro,Bayside,2017Q3,289.0,465.0,Flat,2
Southern Metro,Bayside,2017Q4,259.0,475.0,Flat,2
Southern Metro,Bayside,2018Q1,289.0,470.0,Flat,2
Southern Metro,Bayside,2018Q2,324.0,475.0,Flat,2
Southern Metro,Bayside,2018Q3,265.0,475.0,Flat,2
Southern Metro,Bayside,2018Q4,282.0,490.0,Flat,2
Southern Metro,Bayside,2019Q1,290.0,500.0,Flat,2
Southern Metro,Bayside,2019Q2,270.0,485.0,Flat,2
Southern Metro,Bayside,2019Q3,267.0,480.0,Flat,2
Southern Metro,Bayside,2019Q4,259.0,495.0,Flat,2
Southern Metro,Bayside,2020Q1,298.0,495.0,Flat,2
Southern Metro,Bayside,2020Q2,246.0,475.0,Flat,2
Southern Metro,Bayside,2020Q3,197.0,480.0,Flat,2
Southern Metro,Bayside,2020Q4,323.0,480.0,Flat,2
Southern Metro,Bayside,2021Q1,295.0,480.0,Flat,2
Southern Metro,Bayside,2021Q2,303.0,470.0,Flat,2
Southern Metro,Bayside,2021Q3,259.0,480.0,Flat,2
Southern Metro,Bayside,2021Q4,269.0,480.0,Flat,2
Southern Metro,Bayside,2022Q1,306.0,495.0,Flat,2
Southern Metro,Bayside,2022Q2,233.0,500.0,Flat,2
Southern Metro,Bayside,2022Q3,275.0,495.0,Flat,2
Southern Metro,Bayside,2022Q4,229.0,510.0,Flat,2
Southern Metro,Bayside,2023Q1,227.0,550.0,Flat,2
Southern Metro,Bayside,2023Q2,218.0,560.0,Flat,2
Southern Metro,Bayside,2023Q3,211.0,575.0,Flat,2
Southern Metro,Bayside,2023Q4,204.0,588.0,Flat,2
Southern Metro,Bayside,2024Q1,289.0,600.0,Flat,2
Southern Metro,Bayside,2024Q2,274.0,600.0,Flat,2
Southern Metro,Bayside,2024Q3,235.0,600.0,Flat,2
Southern Metro,Bayside,2024Q4,220.0,610.0,Flat,2
Southern Metro,Cardinia,1999Q2,30.0,135.0,Flat,2
Southern Metro,Cardinia,1999Q3,37.0,150.0,Flat,2
Southern Metro,Cardinia,1999Q4,28.0,143.0,Flat,2
Southern Metro,Cardinia,2000Q1,28.0,140.0,Flat,2
Southern Metro,Cardinia,2000Q2,36.0,143.0,Flat,2
